id,pLDDT_Rank1
ProtGPT2_14096,75.7
ProtGPT2_14354,71.3
ProtGPT2_14438,73.38
ProtGPT2_14527,71.53
ProtGPT2_14530,75.15
ProtGPT2_15104,74.13
ProtGPT2_1519,66.82
ProtGPT2_15215,63.0
ProtGPT2_15520,72.77
ProtGPT2_15521,72.72
ProtGPT2_15529,72.36
ProtGPT2_15560,63.18
ProtGPT2_15633,80.87
ProtGPT2_16002,67.84
ProtGPT2_1623,74.44
ProtGPT2_16269,82.85
ProtGPT2_16531,62.1
ProtGPT2_16847,71.41
ProtGPT2_1727,57.92
ProtGPT2_17303,65.65
ProtGPT2_17443,72.96
ProtGPT2_17444,77.91
ProtGPT2_17768,69.18
ProtGPT2_191,75.22
ProtGPT2_2328,69.55
ProtGPT2_235,64.54
ProtGPT2_2482,63.22
ProtGPT2_3502,63.45
ProtGPT2_353,77.87
ProtGPT2_3767,71.23
ProtGPT2_4200,66.62
ProtGPT2_4498,63.91
ProtGPT2_4534,71.28
ProtGPT2_4714,87.11
ProtGPT2_4891,76.89
ProtGPT2_4930,68.36
ProtGPT2_4945,73.78
ProtGPT2_4952,67.19
ProtGPT2_5036,63.69
ProtGPT2_504,71.41
ProtGPT2_553,54.59
ProtGPT2_5555,70.16
ProtGPT2_5624,67.23
ProtGPT2_5635,62.81
ProtGPT2_5703,54.09
ProtGPT2_5995,82.24
ProtGPT2_6084,53.85
ProtGPT2_6252,76.74
ProtGPT2_6288,57.59
ProtGPT2_6307,88.42
ProtGPT2_6620,78.97
ProtGPT2_727,67.13
ProtGPT2_7494,80.3
ProtGPT2_7742,79.95
ProtGPT2_7952,67.25
ProtGPT2_8712,73.98
ProtGPT2_8784,76.43
ProtGPT2_8797,75.51
ProtGPT2_8961,75.4
ProtGPT2_9281,75.67
ProtGPT2_9303,78.37
ProtGPT2_9359,70.77
ProtGPT2_979,69.75
ProtGPT2_9793,61.64
ProtGPT2_9844,50.4
